cruisejoin,hauljoin,year,survey_name,specimen_id,species_code,length_mm,sex,age,area
-630,-4045,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,24,471,700,1,8,BS
-630,-4045,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,25,471,760,2,8,BS
-630,-4045,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,26,471,780,2,8,BS
-630,-4045,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,27,471,690,2,6,BS
-630,-4048,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,28,471,980,2,12,BS
-630,-4048,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,29,471,820,1,8,BS
-630,-4049,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,32,471,720,2,8,BS
-630,-4049,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,30,471,820,2,8,BS
-630,-4049,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,31,471,540,2,5,BS
-630,-4049,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,33,471,1030,2,11,BS
-630,-4050,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,34,471,650,1,6,BS
-630,-4050,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,35,471,640,1,6,BS
-630,-4050,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,36,471,830,1,9,BS
-630,-4051,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,37,471,620,2,7,BS
-630,-4053,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,38,471,480,1,5,BS
-630,-4053,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,39,471,400,1,4,BS
-630,-4053,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,40,471,590,2,5,BS
-630,-4055,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,41,471,500,2,4,BS
-630,-4055,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,42,471,360,2,2,BS
-630,-4059,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,44,471,570,1,5,BS
-630,-4059,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,43,471,390,1,3,BS
-630,-4059,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,45,471,480,2,4,BS
-630,-4060,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,46,471,310,1,1,BS
-630,-4060,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,47,471,290,1,1,BS
-630,-4060,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,48,471,510,1,5,BS
-630,-4060,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,50,471,600,1,7,BS
-630,-4060,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,51,471,370,1,2,BS
-630,-4060,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,52,471,320,2,1,BS
-630,-4085,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,53,471,1370,2,26,BS
-630,-4147,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,55,471,1000,2,12,BS
-630,-4152,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,56,471,910,1,13,BS
-630,-4153,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,57,471,950,1,12,BS
-630,-4153,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,58,471,920,2,9,BS
-630,-4153,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,59,471,1060,2,13,BS
-630,-4156,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,959,471,760,1,7,BS
-630,-4156,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,60,471,650,1,6,BS
-630,-4156,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,61,471,720,1,7,BS
-630,-4156,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,62,471,450,1,4,BS
-630,-4156,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,63,471,870,1,8,BS
-630,-4159,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,64,471,530,2,5,BS
-630,-4159,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,65,471,1000,2,10,BS
-630,-4159,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,66,471,470,2,4,BS
-630,-4159,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,67,471,820,2,9,BS
-630,-4159,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,68,471,680,2,7,BS
-630,-4162,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,81,471,980,2,13,BS
-630,-4162,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,69,471,610,1,7,BS
-630,-4162,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,70,471,810,1,9,BS
-630,-4162,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,71,471,790,1,7,BS
-630,-4162,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,72,471,850,1,9,BS
-630,-4162,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,73,471,890,1,9,BS
-630,-4162,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,74,471,1010,1,14,BS
-630,-4162,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,75,471,460,1,5,BS
-630,-4162,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,76,471,500,1,5,BS
-630,-4162,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,77,471,560,1,6,BS
-630,-4162,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,78,471,570,2,5,BS
-630,-4162,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,79,471,1010,2,11,BS
-630,-4162,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,80,471,550,2,5,BS
-630,-4169,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,82,471,480,1,4,BS
-630,-4169,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,83,471,620,1,6,BS
-630,-4169,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,84,471,680,1,7,BS
-630,-4169,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,85,471,650,2,5,BS
-630,-4169,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,86,471,430,1,4,BS
-630,-4169,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,87,471,500,1,4,BS
-630,-4169,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,88,471,670,2,5,BS
-630,-4186,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,91,471,450,1,3,BS
-630,-4186,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,92,471,660,1,6,BS
-630,-4186,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,93,471,450,2,3,BS
-630,-4186,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,94,471,990,2,11,BS
-630,-4186,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,95,471,610,2,6,BS
-630,-4186,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,96,471,590,2,6,BS
-630,-4186,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,97,471,840,2,9,BS
-630,-4186,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,98,471,330,2,1,BS
-630,-4186,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,99,471,970,2,9,BS
-630,-4186,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,100,471,600,2,6,BS
-630,-4186,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,101,471,910,2,11,BS
-630,-4186,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,102,471,940,2,14,BS
-630,-4206,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,103,471,370,2,2,BS
-630,-4206,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,104,471,370,2,2,BS
-630,-4206,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,105,471,530,2,5,BS
-630,-4206,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,106,471,330,2,1,BS
-630,-4206,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,107,471,360,1,3,BS
-630,-4206,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,108,471,420,1,4,BS
-630,-4216,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,109,471,730,2,8,BS
-630,-4216,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,110,471,1030,1,14,BS
-630,-4216,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,111,471,940,1,11,BS
-630,-4216,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,112,471,1120,1,13,BS
-630,-4217,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,114,471,340,1,2,BS
-630,-4217,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,116,471,420,2,3,BS
-630,-4217,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,117,471,400,2,3,BS
-630,-4381,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,119,471,1020,2,14,BS
-630,-4383,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,120,471,1070,2,15,BS
-634,-4952,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,1,471,1010,2,10,BS
-634,-4952,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,2,471,810,1,8,BS
-634,-4953,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,3,471,970,1,10,BS
-634,-4956,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,4,471,760,1,8,BS
-634,-4959,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,5,471,1060,2,11,BS
-634,-4960,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,6,471,790,2,6,BS
-634,-4961,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,7,471,880,2,9,BS
-634,-4961,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,8,471,790,1,7,BS
-634,-4963,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,9,471,900,2,9,BS
-634,-4963,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,10,471,1000,2,9,BS
-634,-4964,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,11,471,670,2,6,BS
-634,-4964,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,12,471,650,1,7,BS
-634,-4965,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,13,471,770,1,8,BS
-634,-4965,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,14,471,900,2,10,BS
-634,-4967,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,15,471,770,2,9,BS
-634,-4967,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,16,471,770,2,7,BS
-634,-4968,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,17,471,810,2,9,BS
-634,-4968,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,18,471,980,2,11,BS
-634,-4970,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,19,471,810,1,9,BS
-634,-4971,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,20,471,780,1,8,BS
-634,-4971,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,21,471,600,1,7,BS
-634,-4972,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,22,471,820,1,8,BS
-634,-4972,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,23,471,750,2,7,BS
-634,-4973,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,24,471,860,1,8,BS
-634,-4973,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,25,471,510,1,4,BS
-634,-4974,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,26,471,550,1,5,BS
-634,-4974,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,27,471,740,1,8,BS
-634,-4975,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,28,471,890,1,9,BS
-634,-4975,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,29,471,800,1,9,BS
-634,-4976,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,30,471,760,2,8,BS
-634,-4976,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,31,471,660,2,7,BS
-634,-4977,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,32,471,700,2,7,BS
-634,-4977,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,33,471,810,2,7,BS
-634,-4978,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,35,471,640,2,6,BS
-634,-4979,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,36,471,1070,2,12,BS
-634,-4979,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,37,471,800,1,8,BS
-634,-4980,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,38,471,480,1,4,BS
-634,-4980,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,39,471,500,1,4,BS
-634,-4981,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,40,471,420,2,4,BS
-634,-4981,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,41,471,440,1,3,BS
-634,-4982,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,43,471,600,2,5,BS
-634,-4982,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,44,471,390,2,3,BS
-634,-4982,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,45,471,710,1,7,BS
-634,-4983,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,46,471,610,1,5,BS
-634,-4983,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,47,471,760,1,7,BS
-634,-4983,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,48,471,940,1,10,BS
-634,-4984,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,49,471,740,2,7,BS
-634,-4984,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,50,471,810,2,9,BS
-634,-4985,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,51,471,560,1,5,BS
-634,-4985,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,52,471,840,2,9,BS
-634,-4986,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,53,471,850,1,8,BS
-634,-4986,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,54,471,1050,2,13,BS
-634,-4987,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,55,471,690,1,6,BS
-634,-4987,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,56,471,910,2,10,BS
-634,-4989,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,57,471,940,2,10,BS
-634,-4989,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,58,471,950,2,10,BS
-634,-4992,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,59,471,980,2,11,BS
-634,-4992,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,60,471,970,2,12,BS
-634,-4994,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,61,471,750,1,9,BS
-634,-4994,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,62,471,700,2,8,BS
-634,-4995,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,63,471,880,2,8,BS
-634,-4995,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,64,471,900,2,10,BS
-634,-4996,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,65,471,630,1,7,BS
-634,-4996,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,66,471,990,2,13,BS
-634,-4997,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,67,471,580,1,6,BS
-634,-4997,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,68,471,910,2,8,BS
-634,-4998,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,69,471,740,1,8,BS
-634,-4998,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,70,471,570,2,5,BS
-634,-4999,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,71,471,420,1,4,BS
-634,-4999,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,72,471,710,2,7,BS
-634,-4999,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,73,471,630,2,6,BS
-634,-5000,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,74,471,950,2,11,BS
-634,-5000,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,75,471,330,2,1,BS
-634,-5000,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,76,471,540,2,5,BS
-634,-5001,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,77,471,600,1,6,BS
-634,-5002,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,78,471,410,1,2,BS
-634,-5002,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,79,471,770,1,8,BS
-634,-5003,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,80,471,320,2,2,BS
-634,-5003,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,82,471,1000,1,12,BS
-634,-5005,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,83,471,1020,2,12,BS
-634,-5005,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,84,471,990,1,11,BS
-634,-5006,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,85,471,590,2,4,BS
-634,-5006,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,86,471,550,2,5,BS
-634,-5006,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,87,471,820,1,8,BS
-630,-4388,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,122,471,1070,2,12,BS
-630,-4388,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,123,471,1040,2,12,BS
-630,-4388,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,125,471,470,2,4,BS
-630,-4388,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,126,471,520,2,4,BS
-630,-4388,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,127,471,400,1,2,BS
-630,-4388,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,128,471,400,2,2,BS
-630,-4388,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,129,471,390,2,2,BS
-630,-4388,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,130,471,420,2,2,BS
-630,-4388,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,131,471,480,2,3,BS
-630,-4388,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,132,471,930,1,13,BS
-630,-4388,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,133,471,530,2,5,BS
-630,-4398,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,134,471,790,1,8,BS
-630,-4398,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,135,471,1000,1,11,BS
-630,-4398,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,136,471,280,1,1,BS
-630,-4398,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,138,471,860,1,10,BS
-630,-4398,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,140,471,970,1,10,BS
-630,-4398,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,141,471,820,1,8,BS
-630,-4401,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,143,471,320,2,2,BS
-630,-4401,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,144,471,300,2,1,BS
-630,-4401,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,147,471,350,1,2,BS
-630,-4401,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,148,471,1040,1,11,BS
-630,-4401,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,149,471,860,1,9,BS
-630,-4401,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,150,471,550,1,5,BS
-630,-4401,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,151,471,310,1,1,BS
-630,-4401,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,152,471,500,1,4,BS
-630,-4421,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,153,471,270,2,1,BS
-630,-4421,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,154,471,580,2,6,BS
-630,-4421,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,155,471,870,2,10,BS
-630,-4421,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,156,471,690,2,8,BS
-630,-4421,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,157,471,660,1,7,BS
-630,-4421,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,158,471,550,1,6,BS
-630,-4421,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,159,471,490,1,5,BS
-630,-4421,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,160,471,800,1,8,BS
-630,-4421,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,161,471,770,2,8,BS
-630,-4421,2008,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,162,471,960,2,12,BS
-634,-5011,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,95,471,940,2,11,BS
-634,-5011,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,96,471,490,1,4,BS
-634,-5011,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,97,471,730,2,6,BS
-634,-5012,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,98,471,770,1,8,BS
-634,-5012,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,99,471,680,2,6,BS
-634,-5013,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,100,471,790,1,8,BS
-634,-5013,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,101,471,850,2,9,BS
-634,-5014,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,102,471,740,1,7,BS
-634,-5014,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,103,471,530,2,4,BS
-634,-5014,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,104,471,780,2,9,BS
-634,-5015,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,105,471,990,1,13,BS
-634,-5015,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,106,471,940,2,11,BS
-634,-5016,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,108,471,670,1,6,BS
-634,-5016,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,107,471,450,2,3,BS
-634,-5016,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,109,471,550,1,4,BS
-634,-5017,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,110,471,440,1,3,BS
-634,-5017,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,111,471,640,1,6,BS
-634,-5019,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,112,471,950,1,9,BS
-634,-5020,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,113,471,970,2,11,BS
-634,-5020,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,114,471,890,1,11,BS
-634,-5190,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,115,471,1060,2,10,BS
-634,-5191,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,116,471,1040,2,10,BS
-634,-5191,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,117,471,1080,2,11,BS
-634,-5196,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,118,471,1070,2,12,BS
-634,-5196,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,119,471,1010,2,14,BS
-634,-5197,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,120,471,810,2,9,BS
-634,-5198,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,122,471,910,2,11,BS
-634,-5198,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,123,471,310,2,1,BS
-634,-5198,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,124,471,310,1,1,BS
-634,-5200,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,125,471,540,2,6,BS
-634,-5200,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,127,471,750,1,9,BS
-634,-5201,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,128,471,650,2,6,BS
-634,-5201,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,129,471,990,2,14,BS
-634,-5201,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,130,471,760,1,8,BS
-634,-5202,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,132,471,740,2,8,BS
-634,-5203,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,134,471,840,1,9,BS
-634,-5203,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,133,471,790,2,8,BS
-634,-5203,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,135,471,750,1,8,BS
-634,-5204,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,136,471,940,2,10,BS
-634,-5204,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,137,471,880,1,9,BS
-634,-5207,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,138,471,990,2,11,BS
-634,-5207,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,139,471,820,1,8,BS
-634,-5208,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,140,471,710,2,6,BS
-634,-5208,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,141,471,740,2,6,BS
-634,-5209,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,142,471,950,2,11,BS
-634,-5209,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,143,471,820,2,7,BS
-634,-5209,2009,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,144,471,1010,2,12,BS
